OlcumTarihi,BolgeId,OlcumDegeri,BolgeAdi,GazId,GazAdi
2011-08-29,5,36,SIRINYER,1,PM10
2011-08-29,7,1,BAYRAKLI,2,SO2
2011-08-30,1,20,ALSANCAK,1,PM10
2011-08-30,2,71,BORNOVA,2,SO2
2011-08-31,2,51,BORNOVA,2,SO2
2011-08-31,6,36,CIGLI,2,SO2
2011-09-01,2,85,BORNOVA,2,SO2
2011-09-02,3,37,GUZELYALI,2,SO2
2011-09-03,1,39,ALSANCAK,1,PM10
2011-09-04,5,52,SIRINYER,1,PM10
2011-09-04,4,39,KARSIYAKA,1,PM10
2011-09-08,2,46,BORNOVA,2,SO2
2011-09-08,6,31,CIGLI,2,SO2
2011-09-09,6,30,CIGLI,2,SO2
2011-09-09,4,30,KARSIYAKA,2,SO2
2011-09-09,2,45,BORNOVA,1,PM10
2011-09-10,6,29,CIGLI,2,SO2
2011-09-10,4,63,KARSIYAKA,1,PM10
2011-09-13,5,20,SIRINYER,2,SO2
2011-09-14,3,41,GUZELYALI,2,SO2
2011-09-14,5,73,SIRINYER,1,PM10
2011-09-15,3,43,GUZELYALI,2,SO2
2011-09-16,2,22,BORNOVA,2,SO2
2011-09-16,3,57,GUZELYALI,1,PM10
2011-09-16,5,60,SIRINYER,1,PM10
2011-09-16,6,48,CIGLI,1,PM10
2011-09-17,3,60,GUZELYALI,1,PM10
2011-09-17,5,70,SIRINYER,1,PM10
2011-09-18,7,52,BAYRAKLI,1,PM10
2011-09-18,4,46,KARSIYAKA,1,PM10
2011-09-19,5,59,SIRINYER,1,PM10
2011-09-20,5,65,SIRINYER,1,PM10
2011-09-21,1,82,ALSANCAK,1,PM10
2011-09-26,4,43,KARSIYAKA,1,PM10
2011-09-26,4,21,KARSIYAKA,2,SO2
2011-09-27,4,16,KARSIYAKA,2,SO2
2011-09-28,4,22,KARSIYAKA,2,SO2
2011-09-29,2,9,BORNOVA,2,SO2
2011-09-30,2,6,BORNOVA,2,SO2
2011-10-01,2,5,BORNOVA,2,SO2
2011-10-01,3,18,GUZELYALI,1,PM10
2011-10-01,3,27,GUZELYALI,2,SO2
2011-10-01,6,18,CIGLI,1,PM10
2011-10-01,7,18,BAYRAKLI,1,PM10
2011-10-01,4,16,KARSIYAKA,1,PM10
2011-10-01,1,14,ALSANCAK,1,PM10
2011-10-02,3,22,GUZELYALI,1,PM10
2011-10-02,3,54,GUZELYALI,2,SO2
2011-10-02,7,28,BAYRAKLI,1,PM10
2011-10-03,7,31,BAYRAKLI,1,PM10
2011-10-04,6,35,CIGLI,2,SO2
2011-10-04,7,9,BAYRAKLI,2,SO2
2011-10-05,6,19,CIGLI,2,SO2
2011-10-05,1,53,ALSANCAK,1,PM10
2011-10-06,4,80,KARSIYAKA,1,PM10
2011-10-06,1,62,ALSANCAK,1,PM10
2011-10-06,2,62,BORNOVA,1,PM10
2011-10-07,7,23,BAYRAKLI,1,PM10
2011-10-08,5,30,SIRINYER,1,PM10
2011-10-08,6,28,CIGLI,1,PM10
2011-10-09,3,17,GUZELYALI,1,PM10
2011-10-09,5,14,SIRINYER,1,PM10
2011-10-09,7,15,BAYRAKLI,1,PM10
2011-10-09,4,17,KARSIYAKA,1,PM10
2011-10-09,1,13,ALSANCAK,1,PM10
2011-10-09,2,22,BORNOVA,1,PM10
2011-10-10,6,12,CIGLI,1,PM10
2011-10-10,7,12,BAYRAKLI,1,PM10
2011-10-10,4,14,KARSIYAKA,1,PM10
2011-10-10,2,18,BORNOVA,1,PM10
2011-10-11,4,22,KARSIYAKA,1,PM10
2011-10-12,3,21,GUZELYALI,1,PM10
2011-10-12,6,25,CIGLI,1,PM10
2011-10-12,7,25,BAYRAKLI,1,PM10
2011-10-12,4,24,KARSIYAKA,1,PM10
2011-10-12,2,31,BORNOVA,1,PM10
2011-10-13,1,49,ALSANCAK,1,PM10
2011-10-14,7,45,BAYRAKLI,1,PM10
2011-10-15,2,27,BORNOVA,1,PM10
2011-10-15,3,105,GUZELYALI,1,PM10
2011-10-16,2,16,BORNOVA,1,PM10
2011-10-16,5,22,SIRINYER,1,PM10
2011-10-17,3,16,GUZELYALI,1,PM10
2011-10-17,5,17,SIRINYER,1,PM10
2011-10-17,6,11,CIGLI,1,PM10
2011-10-17,7,11,BAYRAKLI,1,PM10
2011-10-17,4,13,KARSIYAKA,1,PM10
2011-10-17,1,15,ALSANCAK,1,PM10
2011-10-18,1,76,ALSANCAK,1,PM10
2011-10-19,5,82,SIRINYER,1,PM10
2011-10-19,6,32,CIGLI,1,PM10
2011-10-19,1,63,ALSANCAK,1,PM10
2011-10-19,4,49,KARSIYAKA,2,SO2
2011-10-20,6,14,CIGLI,1,PM10
2011-10-20,7,14,BAYRAKLI,1,PM10
2011-10-21,5,86,SIRINYER,1,PM10
2011-10-21,4,82,KARSIYAKA,1,PM10
2011-10-22,3,75,GUZELYALI,1,PM10
2011-10-22,5,98,SIRINYER,1,PM10
2011-10-22,1,75,ALSANCAK,1,PM10
2011-10-24,3,64,GUZELYALI,1,PM10
2011-10-24,5,84,SIRINYER,1,PM10
2011-10-24,1,50,ALSANCAK,1,PM10
2011-10-25,3,58,GUZELYALI,1,PM10
2011-10-25,5,86,SIRINYER,1,PM10
2011-10-25,4,79,KARSIYAKA,1,PM10
2011-10-27,6,7,CIGLI,2,SO2
2011-10-27,1,25,ALSANCAK,1,PM10
2011-10-28,3,32,GUZELYALI,1,PM10
2011-10-28,5,41,SIRINYER,1,PM10
2011-10-29,2,8,BORNOVA,2,SO2
2011-10-31,5,79,SIRINYER,1,PM10
2011-11-01,1,90,ALSANCAK,1,PM10
2011-11-01,3,69,GUZELYALI,1,PM10
2011-11-01,4,81,KARSIYAKA,1,PM10
2011-11-01,5,112,SIRINYER,1,PM10
2011-11-01,7,107,BAYRAKLI,1,PM10
2011-11-02,5,105,SIRINYER,1,PM10
2011-11-02,7,79,BAYRAKLI,1,PM10
2011-11-05,3,64,GUZELYALI,1,PM10
2011-11-05,4,68,KARSIYAKA,1,PM10
2011-11-05,5,91,SIRINYER,1,PM10
2011-11-05,7,94,BAYRAKLI,1,PM10
2011-11-06,3,79,GUZELYALI,1,PM10
2011-11-06,6,73,CIGLI,1,PM10
2011-11-06,7,123,BAYRAKLI,1,PM10
2011-11-07,4,75,KARSIYAKA,1,PM10
2011-11-07,5,74,SIRINYER,1,PM10
2011-11-09,1,70,ALSANCAK,1,PM10
2011-11-09,4,92,KARSIYAKA,1,PM10
2011-11-09,5,103,SIRINYER,1,PM10
2011-11-09,6,64,CIGLI,1,PM10
2011-11-09,7,116,BAYRAKLI,1,PM10
2011-11-10,2,80,BORNOVA,1,PM10
2011-11-10,3,81,GUZELYALI,1,PM10
2011-11-10,4,101,KARSIYAKA,1,PM10
2011-11-10,6,92,CIGLI,1,PM10
2011-11-10,7,119,BAYRAKLI,1,PM10
2011-11-18,4,17,KARSIYAKA,1,PM10
2011-11-19,1,43,ALSANCAK,1,PM10
2011-11-19,4,18,KARSIYAKA,1,PM10
2011-11-19,6,,CIGLI,2,SO2
2011-11-19,7,72,BAYRAKLI,1,PM10
2011-11-20,1,54,ALSANCAK,1,PM10
2011-11-20,3,71,GUZELYALI,1,PM10
2011-11-20,3,28,GUZELYALI,2,SO2
2011-11-20,5,92,SIRINYER,1,PM10
2011-11-20,7,101,BAYRAKLI,1,PM10
2011-11-21,1,109,ALSANCAK,1,PM10
2011-11-21,3,102,GUZELYALI,1,PM10
2011-11-21,5,146,SIRINYER,1,PM10
2011-11-21,6,1,CIGLI,2,SO2
2011-11-21,7,146,BAYRAKLI,1,PM10
2011-11-22,1,172,ALSANCAK,1,PM10
2011-11-22,3,33,GUZELYALI,2,SO2
2011-11-22,5,185,SIRINYER,1,PM10
2011-11-22,6,97,CIGLI,1,PM10
2011-11-23,1,147,ALSANCAK,1,PM10
2011-11-23,3,134,GUZELYALI,1,PM10
2011-11-23,3,39,GUZELYALI,2,SO2
2011-11-23,5,181,SIRINYER,1,PM10
2011-11-23,6,116,CIGLI,1,PM10
2011-11-23,7,212,BAYRAKLI,1,PM10
2011-11-24,2,55,BORNOVA,1,PM10
2011-11-24,3,65,GUZELYALI,1,PM10
2011-11-24,4,11,KARSIYAKA,1,PM10
2011-11-24,6,113,CIGLI,1,PM10
2011-11-25,4,11,KARSIYAKA,1,PM10
2011-11-26,2,10,BORNOVA,2,SO2
2011-11-26,5,94,SIRINYER,1,PM10
2011-11-26,6,59,CIGLI,1,PM10
2011-11-26,7,116,BAYRAKLI,1,PM10
2011-11-27,4,12,KARSIYAKA,1,PM10
2011-11-27,5,83,SIRINYER,1,PM10
2011-11-27,6,64,CIGLI,1,PM10
2011-11-27,7,85,BAYRAKLI,1,PM10
2011-11-28,1,115,ALSANCAK,1,PM10
2011-11-28,3,89,GUZELYALI,1,PM10
2011-11-28,3,35,GUZELYALI,2,SO2
2011-11-28,4,13,KARSIYAKA,1,PM10
2011-11-28,5,147,SIRINYER,1,PM10
2011-11-29,1,97,ALSANCAK,1,PM10
2011-11-29,2,67,BORNOVA,1,PM10
2011-11-29,3,111,GUZELYALI,1,PM10
2011-11-29,3,46,GUZELYALI,2,SO2
2011-11-29,5,126,SIRINYER,1,PM10
2011-11-29,6,112,CIGLI,1,PM10
2011-11-29,7,155,BAYRAKLI,1,PM10
2011-11-30,1,138,ALSANCAK,1,PM10
2011-11-30,2,96,BORNOVA,1,PM10
2011-11-30,3,110,GUZELYALI,1,PM10
2011-11-30,3,42,GUZELYALI,2,SO2
2011-11-30,4,15,KARSIYAKA,1,PM10
2011-11-30,5,162,SIRINYER,1,PM10
2011-11-30,6,4,CIGLI,2,SO2
2011-11-30,7,201,BAYRAKLI,1,PM10
2011-12-01,1,203,ALSANCAK,1,PM10
2011-12-01,2,116,BORNOVA,1,PM10
2011-12-01,3,129,GUZELYALI,1,PM10
2011-12-01,3,58,GUZELYALI,2,SO2
2011-12-01,4,14,KARSIYAKA,1,PM10
2011-12-01,5,211,SIRINYER,1,PM10
2011-12-01,6,127,CIGLI,1,PM10
2011-12-01,7,208,BAYRAKLI,1,PM10
2011-12-01,7,17,BAYRAKLI,2,SO2
2011-12-02,1,241,ALSANCAK,1,PM10
2011-12-02,1,16,ALSANCAK,2,SO2
2011-12-02,2,114,BORNOVA,1,PM10
2011-12-02,3,160,GUZELYALI,1,PM10
2011-12-02,3,72,GUZELYALI,2,SO2
2011-12-02,5,238,SIRINYER,1,PM10
2011-12-02,6,139,CIGLI,1,PM10
2011-12-02,7,277,BAYRAKLI,1,PM10
2011-12-03,1,232,ALSANCAK,1,PM10
2011-12-03,1,18,ALSANCAK,2,SO2
2011-12-03,3,161,GUZELYALI,1,PM10
2011-12-03,3,77,GUZELYALI,2,SO2
2011-12-03,4,19,KARSIYAKA,1,PM10
2011-12-03,5,253,SIRINYER,1,PM10
2011-12-03,6,196,CIGLI,1,PM10
2011-12-03,7,308,BAYRAKLI,1,PM10
2011-12-04,1,94,ALSANCAK,1,PM10
2011-12-04,3,73,GUZELYALI,1,PM10
2011-12-04,3,29,GUZELYALI,2,SO2
2011-12-04,5,133,SIRINYER,1,PM10
2011-12-04,6,94,CIGLI,1,PM10
2011-12-04,6,1,CIGLI,2,SO2
2011-12-04,7,221,BAYRAKLI,1,PM10
2011-12-05,6,69,CIGLI,1,PM10
2011-12-06,1,22,ALSANCAK,1,PM10
2011-12-07,3,3,GUZELYALI,2,SO2
2011-12-07,5,26,SIRINYER,1,PM10
2011-12-09,6,23,CIGLI,1,PM10
2011-12-10,1,106,ALSANCAK,1,PM10
2011-12-10,4,1,KARSIYAKA,2,SO2
2011-12-10,6,79,CIGLI,1,PM10
2011-12-11,1,96,ALSANCAK,1,PM10
2011-12-11,2,85,BORNOVA,1,PM10
2011-12-11,6,98,CIGLI,1,PM10
2011-12-11,7,210,BAYRAKLI,1,PM10
2011-12-12,1,124,ALSANCAK,1,PM10
2011-12-12,2,91,BORNOVA,1,PM10
2011-12-12,3,71,GUZELYALI,1,PM10
2011-12-12,4,127,KARSIYAKA,1,PM10
2011-12-12,6,89,CIGLI,1,PM10
2011-12-12,7,199,BAYRAKLI,1,PM10
2011-12-13,2,100,BORNOVA,1,PM10
2011-12-13,4,116,KARSIYAKA,1,PM10
2011-12-13,6,22,CIGLI,2,SO2
2011-12-13,7,190,BAYRAKLI,1,PM10
2011-12-14,1,101,ALSANCAK,1,PM10
2011-12-14,4,89,KARSIYAKA,1,PM10
2011-12-14,5,121,SIRINYER,1,PM10
2011-12-15,4,111,KARSIYAKA,1,PM10
2011-12-15,5,101,SIRINYER,1,PM10
2011-12-15,5,34,SIRINYER,2,SO2
2011-12-15,7,161,BAYRAKLI,1,PM10
2011-12-16,2,138,BORNOVA,1,PM10
2011-12-16,7,102,BAYRAKLI,1,PM10
2011-12-17,3,19,GUZELYALI,1,PM10
2011-12-17,7,0,BAYRAKLI,2,SO2
2011-12-18,7,93,BAYRAKLI,1,PM10
2011-12-19,3,6,GUZELYALI,2,SO2
2011-12-19,5,18,SIRINYER,1,PM10
2011-12-19,7,0,BAYRAKLI,2,SO2
2011-12-20,3,26,GUZELYALI,1,PM10
2011-12-20,5,19,SIRINYER,1,PM10
2011-12-22,3,19,GUZELYALI,1,PM10
2011-12-22,6,4,CIGLI,2,SO2
2011-12-22,7,43,BAYRAKLI,1,PM10
2011-12-23,1,21,ALSANCAK,1,PM10
2011-12-23,7,26,BAYRAKLI,1,PM10
2011-12-24,3,23,GUZELYALI,1,PM10
2011-12-24,7,29,BAYRAKLI,1,PM10
2011-12-25,4,18,KARSIYAKA,1,PM10
2011-12-26,6,66,CIGLI,1,PM10
2011-12-27,5,111,SIRINYER,1,PM10
2011-12-27,6,56,CIGLI,1,PM10
2011-12-27,7,123,BAYRAKLI,1,PM10
2011-12-28,1,91,ALSANCAK,1,PM10
2011-12-28,3,92,GUZELYALI,1,PM10
2011-12-28,6,80,CIGLI,1,PM10
2011-12-28,6,3,CIGLI,2,SO2
2011-12-29,1,171,ALSANCAK,1,PM10
2011-12-29,2,108,BORNOVA,1,PM10
2011-12-29,3,130,GUZELYALI,1,PM10
2011-12-29,5,190,SIRINYER,1,PM10
2011-12-29,6,125,CIGLI,1,PM10
2011-12-29,7,177,BAYRAKLI,1,PM10
2011-12-30,1,225,ALSANCAK,1,PM10
2011-12-30,2,140,BORNOVA,1,PM10
2011-12-30,3,138,GUZELYALI,1,PM10
2011-12-30,6,182,CIGLI,1,PM10
2011-12-30,7,270,BAYRAKLI,1,PM10
2011-12-31,7,125,BAYRAKLI,1,PM10
2012-01-02,5,69,SIRINYER,1,PM10
2012-01-03,1,144,ALSANCAK,1,PM10
2012-01-03,3,105,GUZELYALI,1,PM10
2012-01-03,7,186,BAYRAKLI,1,PM10
2012-01-04,1,208,ALSANCAK,1,PM10
2012-01-04,2,113,BORNOVA,1,PM10
2012-01-04,3,127,GUZELYALI,1,PM10
2012-01-04,5,213,SIRINYER,1,PM10
2012-01-04,7,243,BAYRAKLI,1,PM10
2012-01-05,1,111,ALSANCAK,1,PM10
2012-01-05,2,90,BORNOVA,1,PM10
2012-01-05,5,118,SIRINYER,1,PM10
2012-01-05,6,94,CIGLI,1,PM10
2012-01-05,7,150,BAYRAKLI,1,PM10
2012-01-06,3,20,GUZELYALI,1,PM10
2012-01-06,4,21,KARSIYAKA,1,PM10
2012-01-06,7,30,BAYRAKLI,1,PM10
2012-01-07,2,24,BORNOVA,1,PM10
2012-01-07,3,43,GUZELYALI,1,PM10
2012-01-07,4,23,KARSIYAKA,1,PM10
2012-01-08,6,55,CIGLI,1,PM10
2012-01-09,5,10,SIRINYER,1,PM10
2012-01-10,3,96,GUZELYALI,1,PM10
2012-01-10,6,19,CIGLI,2,SO2
2012-01-11,1,16,ALSANCAK,1,PM10
2012-01-11,2,14,BORNOVA,1,PM10
2012-01-11,6,13,CIGLI,1,PM10
2012-01-12,5,32,SIRINYER,1,PM10
2012-01-13,2,64,BORNOVA,1,PM10
2012-01-13,6,72,CIGLI,1,PM10
2012-01-13,7,104,BAYRAKLI,1,PM10
2012-01-13,7,17,BAYRAKLI,2,SO2
2012-01-14,2,80,BORNOVA,1,PM10
2012-01-14,5,4,SIRINYER,2,SO2
2012-01-14,6,65,CIGLI,1,PM10
2012-01-16,7,65,BAYRAKLI,1,PM10
2012-01-17,5,85,SIRINYER,1,PM10
2012-01-18,3,47,GUZELYALI,2,SO2
2012-01-18,7,61,BAYRAKLI,1,PM10
2012-01-20,1,81,ALSANCAK,1,PM10
2012-01-20,1,17,ALSANCAK,2,SO2
2012-01-20,3,36,GUZELYALI,2,SO2
2012-01-20,6,96,CIGLI,1,PM10
2012-01-22,1,58,ALSANCAK,1,PM10
2012-01-22,5,64,SIRINYER,1,PM10
2012-01-22,7,77,BAYRAKLI,1,PM10
2012-01-22,7,21,BAYRAKLI,2,SO2
2012-01-23,1,83,ALSANCAK,1,PM10
2012-01-23,6,108,CIGLI,1,PM10
2012-01-23,7,164,BAYRAKLI,1,PM10
2012-01-24,1,108,ALSANCAK,1,PM10
2012-01-24,5,63,SIRINYER,1,PM10
2012-01-24,5,3,SIRINYER,2,SO2
2012-01-24,7,126,BAYRAKLI,1,PM10
2012-01-25,6,75,CIGLI,1,PM10
2012-01-25,7,110,BAYRAKLI,1,PM10
2012-01-28,3,24,GUZELYALI,1,PM10
2012-02-02,1,73,ALSANCAK,1,PM10
2012-02-02,6,86,CIGLI,1,PM10
2012-02-02,7,120,BAYRAKLI,1,PM10
2012-02-03,7,121,BAYRAKLI,1,PM10
2012-02-04,5,66,SIRINYER,1,PM10
2012-02-04,6,69,CIGLI,1,PM10
2012-02-04,7,145,BAYRAKLI,1,PM10
2012-02-05,7,134,BAYRAKLI,1,PM10
2012-02-05,7,20,BAYRAKLI,2,SO2
2012-02-06,1,63,ALSANCAK,1,PM10
2012-02-06,3,97,GUZELYALI,1,PM10
2012-02-06,6,83,CIGLI,1,PM10
2012-02-08,1,19,ALSANCAK,1,PM10
2012-02-08,2,16,BORNOVA,1,PM10
2012-02-09,7,31,BAYRAKLI,1,PM10
2012-02-11,1,80,ALSANCAK,1,PM10
2012-02-11,3,124,GUZELYALI,1,PM10
2012-02-11,5,154,SIRINYER,1,PM10
2012-02-11,6,130,CIGLI,1,PM10
2012-02-12,5,165,SIRINYER,1,PM10
2012-02-12,7,180,BAYRAKLI,1,PM10
2012-02-12,7,25,BAYRAKLI,2,SO2
2012-02-13,1,92,ALSANCAK,1,PM10
2012-02-13,5,84,SIRINYER,1,PM10
2012-02-13,7,147,BAYRAKLI,1,PM10
2012-02-14,4,50,KARSIYAKA,1,PM10
2012-02-18,7,71,BAYRAKLI,1,PM10
2012-02-19,1,57,ALSANCAK,1,PM10
2012-02-19,5,115,SIRINYER,1,PM10
2012-02-19,7,81,BAYRAKLI,1,PM10
2012-02-20,1,86,ALSANCAK,1,PM10
2012-02-20,3,107,GUZELYALI,1,PM10
2012-02-20,5,174,SIRINYER,1,PM10
2012-02-20,7,110,BAYRAKLI,1,PM10
2012-02-21,2,58,BORNOVA,1,PM10
2012-02-21,5,156,SIRINYER,1,PM10
2012-02-22,3,38,GUZELYALI,2,SO2
2012-02-22,5,180,SIRINYER,1,PM10
2012-02-23,1,84,ALSANCAK,1,PM10
2012-02-23,2,77,BORNOVA,1,PM10
2012-02-23,3,108,GUZELYALI,1,PM10
2012-02-23,5,131,SIRINYER,1,PM10
2012-02-24,1,111,ALSANCAK,1,PM10
2012-02-24,2,96,BORNOVA,1,PM10
2012-02-24,5,122,SIRINYER,1,PM10
2012-02-24,7,147,BAYRAKLI,1,PM10
2012-02-24,7,21,BAYRAKLI,2,SO2
2012-02-25,1,79,ALSANCAK,1,PM10
2012-02-25,4,81,KARSIYAKA,1,PM10
2012-02-25,5,109,SIRINYER,1,PM10
2012-02-26,2,81,BORNOVA,1,PM10
2012-02-26,4,98,KARSIYAKA,1,PM10
2012-02-26,5,87,SIRINYER,1,PM10
2012-02-26,7,146,BAYRAKLI,1,PM10
2012-02-27,4,27,KARSIYAKA,1,PM10
2012-02-27,5,23,SIRINYER,1,PM10
2012-02-28,2,15,BORNOVA,1,PM10
2012-02-28,6,9,CIGLI,1,PM10
2012-02-29,7,38,BAYRAKLI,1,PM10
2012-02-29,7,18,BAYRAKLI,2,SO2
2012-03-01,7,20,BAYRAKLI,2,SO2
2012-03-02,4,107,KARSIYAKA,1,PM10
2012-03-02,5,70,SIRINYER,1,PM10
2012-03-02,7,23,BAYRAKLI,2,SO2
2012-03-03,7,96,BAYRAKLI,1,PM10
2012-03-04,2,23,BORNOVA,1,PM10
2012-03-04,5,138,SIRINYER,1,PM10
2012-03-05,1,82,ALSANCAK,1,PM10
2012-03-06,3,70,GUZELYALI,1,PM10
2012-03-06,5,120,SIRINYER,1,PM10
2012-03-06,6,44,CIGLI,1,PM10
2012-03-07,3,89,GUZELYALI,1,PM10
2012-03-07,5,141,SIRINYER,1,PM10
2012-03-07,7,125,BAYRAKLI,1,PM10
2012-03-08,1,107,ALSANCAK,1,PM10
2012-03-08,3,103,GUZELYALI,1,PM10
2012-03-08,5,123,SIRINYER,1,PM10
2012-03-08,6,66,CIGLI,1,PM10
2012-03-08,7,144,BAYRAKLI,1,PM10
2012-03-09,4,100,KARSIYAKA,1,PM10
2012-03-09,5,98,SIRINYER,1,PM10
2012-03-09,6,87,CIGLI,1,PM10
2012-03-09,7,133,BAYRAKLI,1,PM10
2012-03-11,5,90,SIRINYER,1,PM10
2012-03-11,7,80,BAYRAKLI,1,PM10
2012-03-14,7,25,BAYRAKLI,2,SO2
2012-03-15,4,58,KARSIYAKA,1,PM10
2012-03-16,6,16,CIGLI,1,PM10
2012-03-18,3,65,GUZELYALI,1,PM10
2012-03-18,7,124,BAYRAKLI,1,PM10
2012-03-19,2,58,BORNOVA,1,PM10
2012-03-20,5,82,SIRINYER,1,PM10
2012-03-20,6,57,CIGLI,1,PM10
2012-03-21,1,52,ALSANCAK,1,PM10
2012-03-24,3,55,GUZELYALI,1,PM10
2012-03-24,7,70,BAYRAKLI,1,PM10
2012-03-25,5,80,SIRINYER,1,PM10
2012-03-25,1,59,ALSANCAK,1,PM10
2012-03-26,2,88,BORNOVA,1,PM10
2012-03-26,7,98,BAYRAKLI,1,PM10
2012-03-28,3,53,GUZELYALI,1,PM10
2012-03-30,1,10,ALSANCAK,2,SO2
2012-03-30,7,61,BAYRAKLI,1,PM10
2012-04-01,4,27,KARSIYAKA,1,PM10
2012-04-08,6,83,CIGLI,1,PM10
2012-04-09,6,19,CIGLI,1,PM10
2012-04-09,5,15,SIRINYER,1,PM10
2012-04-09,3,15,GUZELYALI,1,PM10
2012-04-10,7,16,BAYRAKLI,1,PM10
2012-04-10,6,17,CIGLI,1,PM10
2012-04-10,2,6,BORNOVA,1,PM10
2012-04-11,6,21,CIGLI,1,PM10
2012-04-11,1,21,ALSANCAK,2,SO2
2012-04-11,2,7,BORNOVA,1,PM10
2012-04-12,1,41,ALSANCAK,2,SO2
2012-04-13,1,34,ALSANCAK,2,SO2
2012-04-14,1,23,ALSANCAK,2,SO2
2012-04-15,7,53,BAYRAKLI,1,PM10
2012-04-17,2,5,BORNOVA,1,PM10
2012-04-17,3,6,GUZELYALI,1,PM10
2012-04-18,3,5,GUZELYALI,1,PM10
2012-04-18,3,1,GUZELYALI,2,SO2
2012-04-19,1,19,ALSANCAK,1,PM10
2012-04-19,6,22,CIGLI,1,PM10
2012-04-21,3,4,GUZELYALI,1,PM10
2012-04-24,3,13,GUZELYALI,1,PM10
2012-04-25,7,62,BAYRAKLI,1,PM10
2012-04-25,4,57,KARSIYAKA,1,PM10
2012-04-26,6,6,CIGLI,2,SO2
2012-04-28,2,7,BORNOVA,1,PM10
2012-04-29,2,5,BORNOVA,1,PM10
2012-05-03,4,59,KARSIYAKA,1,PM10
2012-05-07,7,70,BAYRAKLI,1,PM10
2012-05-08,7,77,BAYRAKLI,1,PM10
2012-05-16,5,20,SIRINYER,1,PM10
2012-05-17,3,25,GUZELYALI,1,PM10
2012-05-19,5,39,SIRINYER,1,PM10
2012-05-19,6,16,CIGLI,1,PM10
2012-05-24,5,21,SIRINYER,1,PM10
2012-05-25,7,24,BAYRAKLI,1,PM10
2012-05-27,5,29,SIRINYER,1,PM10
2012-05-28,1,18,ALSANCAK,1,PM10
2012-05-29,7,3,BAYRAKLI,1,PM10
2012-06-06,5,27,SIRINYER,1,PM10
2012-06-14,1,61,ALSANCAK,1,PM10
2012-06-22,5,66,SIRINYER,1,PM10
2012-06-23,5,77,SIRINYER,1,PM10
2012-07-02,6,0,CIGLI,2,SO2
2012-07-03,6,0,CIGLI,2,SO2
2012-07-16,2,52,BORNOVA,1,PM10
2012-07-17,6,17,CIGLI,2,SO2
2012-07-25,7,74,BAYRAKLI,1,PM10
2012-07-26,2,60,BORNOVA,1,PM10
2012-07-26,7,71,BAYRAKLI,1,PM10
2012-07-27,2,66,BORNOVA,1,PM10
2012-08-07,4,73,KARSIYAKA,1,PM10
2012-08-08,7,55,BAYRAKLI,1,PM10
2012-08-14,7,13,BAYRAKLI,2,SO2
2012-08-21,7,21,BAYRAKLI,1,PM10
2012-08-26,7,29,BAYRAKLI,2,SO2
2012-08-30,2,21,BORNOVA,1,PM10
2012-09-03,6,22,CIGLI,2,SO2
2012-09-15,1,51,ALSANCAK,1,PM10
2012-09-26,7,89,BAYRAKLI,1,PM10
2012-09-27,1,68,ALSANCAK,1,PM10
2012-09-27,7,93,BAYRAKLI,1,PM10
2012-09-27,6,71,CIGLI,1,PM10
2012-09-28,1,69,ALSANCAK,1,PM10
2012-09-28,7,106,BAYRAKLI,1,PM10
2012-09-28,6,73,CIGLI,1,PM10
2012-09-29,2,68,BORNOVA,1,PM10
2012-10-01,7,95,BAYRAKLI,1,PM10
2012-10-05,7,68,BAYRAKLI,1,PM10
2012-10-07,1,46,ALSANCAK,1,PM10
2012-10-10,7,13,BAYRAKLI,2,SO2
2012-10-15,3,18,GUZELYALI,1,PM10
2012-10-16,2,62,BORNOVA,1,PM10
2012-10-18,2,69,BORNOVA,1,PM10
2012-10-25,7,30,BAYRAKLI,1,PM10
2012-11-04,5,76,SIRINYER,1,PM10
2012-11-08,7,20,BAYRAKLI,1,PM10
2012-11-09,7,17,BAYRAKLI,1,PM10
2012-11-11,5,25,SIRINYER,1,PM10
2012-11-11,7,18,BAYRAKLI,1,PM10
2012-11-11,1,15,ALSANCAK,1,PM10
2012-11-11,2,18,BORNOVA,1,PM10
2012-11-12,3,21,GUZELYALI,1,PM10
2012-11-18,1,58,ALSANCAK,1,PM10
2012-11-18,5,88,SIRINYER,1,PM10
2012-11-19,1,101,ALSANCAK,1,PM10
2012-11-19,7,122,BAYRAKLI,1,PM10
2012-11-19,5,144,SIRINYER,1,PM10
2012-11-20,1,93,ALSANCAK,1,PM10
2012-11-20,6,18,CIGLI,2,SO2
2012-11-21,2,121,BORNOVA,1,PM10
2012-11-27,1,120,ALSANCAK,1,PM10
2012-11-27,7,28,BAYRAKLI,2,SO2
2012-11-27,5,136,SIRINYER,1,PM10
2012-11-28,7,135,BAYRAKLI,1,PM10
2012-11-28,7,35,BAYRAKLI,2,SO2
2012-11-28,5,91,SIRINYER,1,PM10
2012-11-30,3,26,GUZELYALI,1,PM10
2012-11-30,7,20,BAYRAKLI,1,PM10
2012-11-30,5,18,SIRINYER,1,PM10
2012-12-03,1,10,ALSANCAK,1,PM10
2012-12-03,5,24,SIRINYER,1,PM10
2012-12-04,7,21,BAYRAKLI,1,PM10
2012-12-04,5,27,SIRINYER,1,PM10
2012-12-08,3,62,GUZELYALI,1,PM10
2012-12-08,7,38,BAYRAKLI,2,SO2
2012-12-13,5,102,SIRINYER,1,PM10
